496,2,北市立委／林義雄陪苗博雅掃街 顧立雄路過,前民主進步黨主席林義雄今天陪同綠黨社會民主黨聯盟台北市立委候選人苗博雅掃街，身為文山區居民的律師顧立雄也恰巧「路過」。林義雄表示，自己特別支持有理想、有專業的年輕人投入政治改革工作，也一直非常欣賞苗博雅學識、能力好，有理想性，與推動司法改革背後的良善理想。除親自掃街為苗博雅拉票，林義雄也致贈一幅親筆書法摹本，希望用自己最好的字來鼓勵苗博雅要堅持以「理想作為努力和判斷的指南」。對於民進黨禮讓無黨籍的李慶元引起質疑，林義雄表示，他只會支持理念、學識、理想性都能讓自己認同的人選，特別是有熱情的年輕人，自己也願意在選情緊繃時幫忙出力。林義雄說，不認識李慶元，不會跟他有什麼互動。苗博雅與林義雄掃街時，身為文山區居民的顧立雄也恰巧「路過」，顧立雄笑稱自己是來買水煎包，熱情與苗、林二人寒暄。,,,,,,,,,,,,,,,,,,,,,,,,,
497,1,彰化立委／鄭汝芬演行動劇 聲援反空污遊行,今天台北舉行反空污抗暖化救健康大遊行，立委鄭汝芬則選擇在彰化縣大城鄉頂庄國小樓頂的空氣監測站旁演出行動劇聲援。鄭汝芬表示，雲林縣六輕附近是全國空氣污染最嚴重的地區，多年來，六輕只重視雲林縣，但是污染嚴重的大城鄉地區，不只是連健康檢查都沒有，六輕更是對彰化縣受害民眾不聞不問，相當不公平。鄭汝芬和彰化縣數名議員一起大喊「反六輕，救鄉親」，並將象徵六輕的煙囪打落，要求六輕和縣府應檢討，給予大城鄉民公平對待。,,,,,,,,,,,,,,,,,,,,,,,,,
498,2,朱立倫今天唯一公開行程 到辯論現場為王如玄打氣,"<font color=""","0074ad""><b>2016副總統候選人 辯論直播 </b></font><a href=""https://video.udn.com/live"" target=""_blank""><b> https://video.udn.com/live</b></font></a>",,,,,,,,,,,,,,,,,,,,,,,,
499,1,嘉義立委／另類選舉造勢 候選人翁壽良扮御醫,嘉義阿里山獅子會今天上午在嘉義市捐血站，舉辦捐血嘉年華，獅子會長、台灣電影文化城董事長林士榮，扮成清朝皇帝，配太監造型會員宣讀聖旨，以cosplay互動初體驗方式，形塑創意溫馨活動，無黨立委候選人翁壽良醫師扮御醫，宣導捐血好處，呼籲民眾捐血，另類選舉造勢，引人注目。 捐血人員cosplay初體驗，扮成皇后、格格，歲末寒冬另類溫馨捐血嘉年華活動，吸引數百人挽袖捐血，林士榮說，辦捐血號召愛心人士為社會服務，另透過cosplay，提醒民眾故宮南院要開館，南院的收藏是以台灣本土的文物及南島語族的收藏為主題，搭配故宮收藏，看文物，還可到台影文化城體驗庶民文化。,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,副總統候選人電視辯論會 陳建仁提前到場,第一場副總統候選人電視辯論會下午在三立電視台舉行，民進黨副總統候選人陳建仁和夫人提前到場。【中央社／台北26日電】民主進步黨副總統候選人陳建仁今天出席在三立電視台舉辦的副總統候選人電視辯論會。陳建仁到場時，一路緊牽妻子羅鳳蘋的手，兩人微笑向在場守候的媒體揮手，但未受訪。副總統候選人電視辯論會下午2時在三立電視台登場。副總統候選人電視辯論會僅有一場，辯論形式為「申論、公民提問（副總統給問嗎）6題、交互詰問、結論」，3名副總統候選人發言順序，依抽籤結果先後為徐欣瑩、王如玄及陳建仁。陳建仁較原訂時間，提前10分鐘抵達；他穿著黑西裝，繫著條紋領帶；陳建仁的妻子羅鳳蘋也到場打氣，兩人手牽手進入會場，向媒體揮手微笑。,,,,,,,,,,,,,,,,,,,,,,,,,
501,2,副手辯論會登場 徐欣瑩難掩緊張,副總統辯論會今天登場。民國黨副總統候選人徐欣瑩下午近一時抵達會場，徐欣瑩身著鮮黃色高領上衣，搭配灰色套裝與平底鞋，西裝外套領口也別上民國黨胸章。徐欣瑩說，服裝是幕僚提供的建議，「西裝是專業展現，也凸顯黃色（民國黨顏色）」。徐欣瑩受訪時難掩緊張、雙手握拳。她表示，會就現在台灣民眾最關心且最迫切改善的問題提出論述，感謝親民黨總統候選人給予指導。民國黨發言人徐世勳說，徐欣瑩父母也到現場加油打氣。,,,,,,,,,,,,,,,,,,,,,,,,,
502,2,副總統候選人電視辯論會 安檢嚴格,第一場副總統候選人電視辯論會下午在三立電視台舉行，辯論會場安檢嚴格。,,,,,,,,,,,,,,,,,,,,,,,,,
503,2,國民黨副總統候選人王如玄 抵達辯論會場,國民黨副總統候選人王如玄抵達辯論會場。,,,,,,,,,,,,,,,,,,,,,,,,,
504,2,雲林立委／蘇治芬抨擊國民黨黨產是魔戒 傷害民主,"<div class=""video-container""><iframe width=""640"" height=""360"" frameborder=""0"" allowfullscreen src=""//video.udn.com/embed/news/417456""></iframe></div>雲林立委候選人蘇治芬今早邀請陳傳岳、李建忠、簡承佑、康志遠、江克釗、吳炳輝、林永山、陳信村、柳柏帆、蘇書&",23791;等人權律師團召開「黨產魔戒、民主傷害」記者會。民進黨雲林縣黨部主委許根尉說，國民黨選前加速處分黨產，成立基金會，公開拋售不動產及資產。公開標售4筆土地，初估值約13億元、補助立委候選人每人約6百萬元到上千萬元，這牽涉國家轉型正義，也破壞台灣民主政治與政黨競爭。律師陳傳岳強調，蔡英文主席提到未來將提出「不當黨產處理條例」他相信民進黨說到做到，過去無法通過這個條例，主要是因為朝小野大，但明年，民進黨將有機會過半。陳傳岳舉德國案例表示，東西德合併，西德接受東德，國會馬上透過法律將不法黨產討回，不能作為信託用途，他相信德國作得到，台灣也做得到，他呼籲選後應不分黨派攜手制定政黨法，建構公平競爭的政黨政治環境。,,,,,,,,,,,,,,,,,,,,,,,,
505,2,電視辯論會 徐欣瑩抵達辯論會場,副總統候選人電視辯論會，親民黨副總統候選人徐欣瑩抵達會場。【中央社／台北26日電】副總統候選人電視辯論會下午2時在三立電視台登場，親民黨副總統候選人、民國黨主席徐欣瑩第一個抵達，她身穿西裝外套、露出黃色上衣，父母與弟弟也陪同她到場。四報一社（中國時報、自由時報、聯合報、蘋果日報、中央社）與公共電視、三立、沃草與Google等9家媒體共同舉辦第14任總統、副總統選舉辯論。三立承辦製播26日副總統辯論及明年1月2日第二場總統辯論會，公視承辦製播27日第一場總統辯論會。徐欣瑩受訪時表示，今天主要就現在台灣民眾最關心，而且大家覺得最需要最迫切改善的方面，提出討論。徐欣瑩也由父母以及弟弟台北市議員徐世勳陪同出席。媒體詢問，第一次參加辯論，是否有特別準備？徐欣瑩說，她不知道「特別的準備」是指什麼，但自己就是盡力來準備，同時也感謝親民黨總統候選人宋楚瑜團隊提供給她很多指導和建議。徐欣瑩今天也穿著西裝外套與黃色上衣現身，媒體詢問是否有特別意涵？她說，這是幕僚給她的建議，西裝是為了表現專業，同時也凸顯黃色來代表民國黨。,,,,,,,,,,,,,,,,,,,,,,,,,
506,2,國民黨：蔡英文兩岸政策仍空洞迴避,"<div class=""photo_right""> <a href=""http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2015/12/25/98/1654750.jpg&sl=W&fw=400&exp=3600"" rel=""prettyPhoto[pp_gal]""><img src=""http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2015/12/25/98/1654750.jpg&sl=W&fw=400&exp=3600""></a><h4>民進黨總統候選人蔡英文昨日出席首場總統候選人電視政見發表會。 記者林澔一／攝影</h4> <a href=""",,,,""" class=""photo_pop_icon"">分享</a> <div class=""photo_pop""> <ul> <li class=""facebook""><a title=""facebook"" href=""javascript:addFacebook('img','http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2015/12/25/98/1654750.jpg&sl=W&fw=400&exp=3600');"">facebook</a></li> <li class=""twitter""><a title=""twitter"" href=""javascript:addTwitter('img','http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2015/12/25/98/1654750.jpg&sl=W&fw=400&exp=3600');"">twitter</a></li> <li class=""pinterest""><a title=""pinterest"" href=""javascript:addPinterest('img','http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2015/12/25/98/1654750.jpg&sl=W&fw=400&exp=3600');"">pinterest</a></li> </ul> </div> <!-- /.photo_pop --> </div> <!-- /.photo -->國民黨主席特別顧問兼大陸事務部主任高孔廉今天指出，民進黨主席蔡英文在政見說明會對兩岸政策仍然維持她一貫的空洞與迴避，完全不提，當然也不敢談用什麼方法「維持現狀」。昨天總統大選舉行政見發表會，高孔廉表示，針對兩岸關係的部分，民進黨主席蔡英文仍然維持她一貫的空洞與迴避。高孔廉表示，蔡英文稱不否認1992年兩岸會談歷史事實，但仍躲避九二共識及其內容，名稱方面只稱史實，內容則是完全空白，也顯示她根本不瞭解經過。他說明，當年的雙方會談中並無共識，而是事後經雙方交換函件才產生共識，其內容文字很長，多達82字，後來各界歸納成為一中各表。這才是重點，請問蔡英文究竟是不否認？還是接受？高孔廉強調，蔡英文想以台灣共識維持現狀，但號稱談判高手的她，難道不知道談判是雙方互動的過程，有可能以單方的共識逼迫對方就範嗎？正如同中國國民黨與民進黨的協商，國民黨能以黨的共識，來要求民進黨接受或協商嗎？高孔廉也指出，所謂維持現狀，也是指兩岸互動的現狀，兩岸現狀是兩岸定位有共識，有多層次、多管道的溝通協商，有23項協議安排的經貿、觀光、通航交流現狀，但蔡英文完全不提，當然也不敢談用什麼方法維持現狀。至於蔡英文提及所謂紅色供應鏈，高孔廉表示，這正是亟需兩岸協商解決的問題，兩岸經貿應該是互補互利，大陸的崛起非常快速，而台灣方面由於反對黨的杯葛，只能停滯。高孔廉表示，今天五月間的朱習會，其結論四就提及「為避免兩岸產業重複投資、產能過剩，兩黨認為兩岸應成立『產業共同溝通規畫平台』，並鼓勵兩岸產業形成供應鏈的合作，協助零附件中小企業與中心工廠形成長期戰略合作關係。」如果朱立倫當選，當然可依此結論，推動供應鏈合作，尋求互利的商機。<script>var channelId=1; var actArea=""poll_at_story_0_v85"";var actCode=""v85"";document.write('<div id=""' + actArea + '"" class=""poll_at_story""></div>');document.write('<script src=""/funcap/actIndex.jsp?actCode=' + actCode + '&channelId=' + channelId + '""> <\/script>');</script><script>piepkg();</script><script>loadTemplateJs(d1.actTemplate);</script><script>eval(d1.actTemplate+'view(""' + '","' + actArea + '"");');</script>",,,,,,,,,,,,,,,,,,,,
507,2,下午副總統辯論會 陳菊：陳建仁不會攻擊他人,"<div class=""video-container""><iframe width=""640"" height=""360"" frameborder=""0"" allowfullscreen src=""//video.udn.com/embed/news/417444""></iframe></div>三位副總統候選人今天下午電視辯論，民進黨總統候選人蔡英文全國競選總部主任委員陳菊上午表示，民進黨總統候選人陳建仁是很善良的人，不會攻擊他人，民進黨對於總統大選辯論準備很久了，她對陳建仁和明天蔡英文的總統候選人辯論，都有信心。陳菊說，總統、副總統的政見，就是治國理念很清楚的表達出來，今天下午副總統候選人辯論，陳建仁是非常誠懇的人，有堅定的宗教信仰和善良本質，會為不贊成他攻擊他的人禱告，她對陳建仁很有信心。她表示，對於別人的抹黑攻擊，民進黨都一笑置之，我們爭取的是所有台灣社會對我們的支持，她相信中間、和諧、善良的人可以得到最好的支持。",,,,,,,,,,,,,,,,,,,,,,,,,
508,2,竹縣立委參選人 各自爭取選民支持,選前倒數時刻，新竹縣立委參選人們紛以成立競選總部、後援會及打政見方式，盼讓選民看見努力，獲得支持。國民黨新竹縣立委參選人林為洲，今天成立「朱立倫、林為洲企業菁英後援會」，由新竹縣網路購物服務人員職業工會等170多位中小企業、公司行號負責人共同組成，支持國民黨籍參選人。林為洲表示，國民黨的核心價值在於維持兩岸和平不衝突，加強經濟發展不反商，未來可在立法院推動相關財經產業政策，凸顯傳統產業的文化內涵，加上物聯網加值、電子商務，提升競爭力，推動工商發展，創造商機無限。無黨籍立委參選人鄭永金，今天則與竹縣慢速壘球協會理事長范光禮，一同會勘位在高鐵附近的世興空氣品質淨化區，由於該處有規畫簡易球場，平時許多球友會到此打球運動，允諾當選立委後，會協助爭取經費增設夜間照明設備。鄭永金表示，擔任縣長任內開闢的世興空氣品質淨化區，提供給當地居民有很好運動休閒空間，目前經常有運動社團舉辦慢速壘球和足球等比賽，但入夜後沒有夜間照明，承諾未來會向環保署或體育署等單位爭取經費設置照明設備。而民國黨立委參選人邱靖雅今天則成立「徐欣瑩、邱靖雅橫山聯合服務處」，上百位民眾到場支持，她也與鄉親分享自己父親早年做生意失敗，從小必須幫助家計，做過許多工作，懂得基層鄉親的辛苦。她說，會像照顧自己父母一樣照顧鄉親，未來要讓年輕人擺脫低薪，同時也要替橫山鄉親發聲，包括解決內灣假日塞車、遊客留下大量垃圾問題，還要爭取道路拓寬等規劃，為鄉親捍衛應有權益。,,,,,,,,,,,,,,,,,,,,,,,,,
509,2,竹市立委╱柯建銘成立竹中校友後援會 柯P父相挺,柯建銘竹中校友後援會今天成立，他強調投他一票「價值750億元」，這些來自中央的建設預算，會讓新竹市脫胎換骨。柯文哲的父親柯承發也以學長身分出席，他說全家都支持柯建銘，肯定他的專業與能力，他向與會竹中人「三鞠躬」，誠心希望校友全力支持。柯建銘說，這段期間他陸續幫新竹爭取90多億的建設經費，立院會期最後一天，爭取總經費650億元的國道一號五楊高架延伸至苗栗頭份段計畫，還作成主決議，明年度規劃加總起來價值750億元。他說，新竹市長林智堅未來還有1916園區、漁人碼頭、兒童醫院等重大建設，預算超過100億，未來的建設經費在選民手中，一定要集中選票，投給1號柯建銘。,,,,,,,,,,,,,,,,,,,,,,,,,
510,1,陳建仁：黃國昌關心公平正義,陳建仁說，黃國昌年輕就當上研究員，除學術研究有優異的表現，也參加公民運動，關心台灣社會。就他的觀察與認知，黃國昌有很好的夢想與規劃，能體會黃國昌決定離開中研院的苦心。黃國昌提醒陳建仁，將來，總統不要將中研院當成總統幕僚，要給予尊重。另外，依照憲政慣例，副總統將擔任大法官提名審薦小組召集人，黃國昌希望未來能以透明、公開、開放的方式，真正為國舉才。黃國昌為陳建仁遞上「選戰暖暖包」，裡面備有帽子、圍巾、眼罩與泡好的中藥「膨大海」。,,,,,,,,,,,,,,,,,,,,,,,,,
511,1,台中立委／一樹愛地球 蔡錦隆邀親子作公益,選戰進入倒數階段，台中市第4選區立委候選人蔡錦隆忙選戰不忘做公益，邀請親子一起參加週末舉辦的「一樹愛地球．草地公益音樂節」活動。蔡錦隆今天密集拜票，雖然行程忙碌，不忘做公益，26日下午將在台中市都會公園舉辦「一樹愛地球．草地公益音樂節」活動，邀請親子走向戶外，一起喝咖啡、聽音樂，參與綠化做公益。面對緊繃選情，蔡錦隆加緊拜票，與鄉親互動爭取認同外，政績牌仍是他的選戰主軸。他說，堅持不噴口水，不耍奧步，要打一場不一樣的選戰。蔡錦隆表示，儘管選戰激烈，他不忘做公益，捐出各界祝賀的蘭花盆栽，為廣亮慈善會籌募冬令救濟基金：冬至節慶，邀來新住民搓湯圓分享團圓歡樂等，這都是營造正面能量，帶動乾淨選風。這場週末公益音樂節活動，下午1時30分起至4時30分，蔡錦隆競選總部還將推動別開生面的草地公益音樂節，邀請民眾逗陣踏青。蔡錦隆總部表示，草地音樂節是為響應綠化、低碳與友善環境倡議，當天前來參加民眾，皆可領取1株樹苗，大家帶回家種樹綠化環境，為愛地球盡一分力量。,,,,,,,,,,,,,,,,,,,,,,,,,
512,1,相約支持反賄選 金門檢察長拜會參選人,金門地檢署檢查長王文德今天拜會金門第9屆立委選舉參選人，與他們相約支持反賄選。參選人一致表示支持。第9屆立委選舉金門縣選區共有8人參選，參選人都在全力衝刺，努力拉抬選情。金門地檢署基於查察賄選職責，除全力執行選舉查察工作，避免金錢及暴力介入選舉外，對於事先預防的反賄選宣導工作更是不敢懈怠。檢察長王文德因而親自拜會各參選人，遞交公開信籲請各參選人共同支持反賄選，並邀請各參選人簽署反賄選宣言，宣示清白參選的決心。地檢署表示，各參選人熱情參與，一致表示絕對支持政府查察賄選政策。,,,,,,,,,,,,,,,,,,,,,,,,,
513,1,宋楚瑜：社福不能把企業當付款機,親民黨總統候選人宋楚瑜今天表示，推動社會福利不能把中小企業當付款機。若當選，他規劃月薪新台幣2萬元以下家庭子女，就讀高中以下學費全免，健保費也全由政府補助。七大工商團體安排3組正、副總統候選人進行「台灣經濟發展論壇－與未來國家領導人對談」，今天邀宋楚瑜對談。中華民國全國中小企業總會理事長林慧瑛提出企業人力資源議題，憂心少子化未來更嚴重，大學生與博士又偏多，恐勞力不足。她並說，勞動成本讓企業負擔很重，外勞聘額也不夠，導致企業不敢接單或轉往國外。宋楚瑜回答，產業不能都集中在北部，要先均衡南北落差。他說，「人跟著工作跑、工作跟著產業跑，產業要分散，但要有一套嚴謹的規劃推動改變。若當選，未來立法院或總統府先搬到南部，但相關構想會再務實規劃」。對於企業擔心的勞力問題，宋楚瑜的政策規劃包括：外勞跟本勞薪資是否脫勾，將因應不同產業有不同需求而規劃。另外，中小企業聘用勞力占所有就業人口7成以上，但法規一體適用，未周延考量到中小企業的負擔。將來他將就稅務分級等面向進行整體考量，「未來社會福利不能由中小企業來當付款機」。他說，受僱勞工月薪新台幣2萬元以下約53萬人，3萬元以下有280多萬人，他將推動教育政策，讓月薪2萬元以下勞工家庭的子女，就讀高中學費全免，估算一年需2、3億元的經費。他還規劃，月薪2萬元以下勞工，由政府全部補貼健保費。,,,,,,,,,,,,,,,,,,,,,,,,,
514,1,宋楚瑜：長照不只財源問題 應兼顧倫理,親民黨總統候選人宋楚瑜今天表示，長期照護不只是財源問題，應兼顧家庭倫理，並開放社福外勞。七大工商團體安排3組正、副總統候選人進行「台灣經濟發展論壇－與未來國家領導人對談」，今天邀宋楚瑜對談。對於長照政策，宋楚瑜會後受訪時表示，長照問題在不同情況下應有不同因應方式，不是把老人家都安置在安養中心，須兼顧家庭倫理，並要開放社福外勞。宋楚瑜強調，長照不是只有財源問題，應該創造銀髮族的第二春，讓銀髮族可安養天年。,,,,,,,,,,,,,,,,,,,,,,,,,
515,1,蔡英文：號召伯樂 擔任年輕人創業導師,民主進步黨主席蔡英文今天說，台灣不缺熟悉產業及新創領域的伯樂，政府的責任就是要號召這些伯樂，賦予他們更多的社會責任，分享他們累積的核心能力，擔任年輕人的創業導師。民進黨今天召開中常會，邀請民進黨不分區立委提名人、台灣公平貿易推廣協會理事長余宛如專案報告「新創產業與社會企業的發展與問題」。民進黨發言人阮昭雄會後轉述蔡英文談話指出，台灣社會對社會企業的定位與認知仍不夠深刻，但是，不論是從公益團體摸索、發展出商業模式的社會企業，或是從企業出發，擔起更多企業責任的模式，民進黨都非常鼓勵各種結合公益、企業、社會責任的模式發展。她說，未來社會企業發展模式勢必都需要考慮到資金來源，這也是現在許多年輕創業家遇到的困難。蔡英文認為，政府的責任不是以補貼的方式花大錢，而是應該要把募資的平台做好，讓年輕人、新創產業籌措資金不是困難，讓創業者發揮創意，讓夢想不受金錢綁手綁腳。蔡英文說，育成人才也是另外一個對新創產業很嚴峻的挑戰。「我們不缺熟悉產業及新創領域的伯樂，但是政府的責任就是要號召這些伯樂」，賦予他們更多的社會責任，分享他們累積的核心能力，包括，經驗、網絡人脈、管理知識，擔任年輕人的創業導師。蔡英文認為，新創產業或是創投不能停留在保守的狀況，這樣只會阻礙進步，要鼓勵願意承擔風險的投資人，同時打造一個有分散風險功能的資本市場，鼓勵年輕人勇敢的去闖、勇敢的去做夢。她說，政府就是要建立年輕人創業的支援體系，要有明確的法規、政策與發展方向，提供資金、經驗傳承和人際網路的資源，社會要整體動員起來，不可以讓年輕人單打獨鬥，樹立世代合作、傳承的典範。,,,,,,,,,,,,,,,,,,,,,,,,,
516,1,宋楚瑜：蚊子館免費提供年輕人創業,親民黨總統候選人宋楚瑜今天表示，為協助年輕人創新、創業，各地的「蚊子館」應該免費提供他們使用。七大工商團體安排3組正、副總統候選人進行「台灣經濟發展論壇－與未來國家領導人對談」，今天邀宋楚瑜對談。工商團體提問，若執政，如何加強照顧中小企業、如何協助年輕人創新、創業？宋楚瑜表示，台灣各地有很多「蚊子館」未善加利用。未來若執政，將免費提供閒置的政府資產作為年輕人的創業基地，年輕人只須負擔水、電和管理費。政府也將給予法律、稅務、業務推動資訊的協助，減少青年創業時的負擔。,,,,,,,,,,,,,,,,,,,,,,,,,
517,2,落實居住正義 宋楚瑜：產業不能集中台北,親民黨總統候選人宋楚瑜今天表示，反對亂打房，「打得不對比打房還嚴重」。他認為，產業不能持續集中台北，應進行產業調配和國土整體規劃，以落實居住正義。七大工商團體安排3組正、副總統候選人進行「台灣經濟發展論壇－與未來國家領導人對談」，今天邀宋楚瑜對談。工商團體提問，政府負有滿足大眾基本居住的責任，而打房政策已影響經濟發展動能，未來若執政，他將如何推動住宅政策？宋楚瑜表示，現在雙北市30坪不到的房子，房價至少在新台幣1500萬元以上，與桃園以南的房價有明顯落差。他說，人跟著工作走，為解決居住問題，產業不能持續集中在台北。宋楚瑜強調，居住正義的根本問題應該做產業調配、國土整體規劃，不是單一打房的問題。宋楚瑜認為，居住正義涵蓋年輕人居住問題，並且應與工作一起考量，即社會住宅應與產業結合，例如不能在阿里山蓋社會住宅，因為住在那裡沒有工作，年輕人會活不下去。他又說，政府應該給年輕人「兩桶金」，第一桶金是住屋給予市價七折的優惠價格，居住一段時間後，可以把住屋售回給政府；第二桶金則是先挪用部分勞退金作為置產基金。他並建議學習新加坡經驗，來落實居住正義。,,,,,,,,,,,,,,,,,,,,,,,,,
518,2,全國村里長面試 蔡朱宋同場不同台,"「國家不重視村里長，就會末梢神經麻痺。」蔡英文23日以末梢神經比喻村里長說，若國家不看重基層施政，末梢神經就會麻痺；朱立倫則說里長是基層的「小市長」，強調自己13年來都跟基層在一起，「新北市和桃園縣村里長都能替我證明，我當選一定和全國里長同心打拚」；宋楚瑜則強調擔任省長時常跑里民辦公室，因此最了解基層心聲。<P>繼7大工商團體22日起接連「面試」3位總統侯選人，全國村里長也要3位候選人接招。全國1千多位村里長23日齊聚台北圓山飯店和總統候選人見面，蔡英文、朱立倫及宋楚瑜先後到場致詞，並了解基層村里長施政的難處，但3位候選人彼此王不見王，非「團體面試」，致詞結束隨即離開。<P><strong><font color=""0074ad"">蔡英文：村里長是第一線</font></strong>「國家不重視村里長，就會末梢神經麻痺。」蔡英文表示，村里長是政府第一線的推行者，須解決各種疑難雜症，她表示，若國家不看重基層施政，末梢神經就會麻痺。蔡英文指出，村里長角色為歷史演變而來，難以定位，既像民意代表又像公務員，因此她傾向將村里長歸為第3類角色，應重新檢討其權利、義務及福利。<P>她承諾執政後會認真解決此問題，「立法之前會先用行政命令，降低村里長因身分未明而觸法的風險。」蔡英文也鼓勵年輕人選村里長，強調若當選，會鼓勵中央部會多探查民意。<P><strong><font color=""0074ad"">朱立倫：和「小市長」們同心打拚</font></strong>朱立倫致詞僅短短5分鐘，大多時間在台下向一桌桌村里長握手致意、搏感情展現親和力。朱立倫全程以閩南語致詞，「里長是基層的小市長，而市長是大里長，皆是為人民服務，打拚的所有成果都是共同創造的。」<P>朱立倫提及過去擔任地方首長的政績強調，他從擔任桃園縣長到新北市長，13年來都跟基層在一起。他說，「全國有7851個里，新北市就有1032個里，桃園有495里，他們都能替我證明，若我當選，一定和全國里長同心打拚」。<P><strong><font color=""0074ad"">宋楚瑜：跟村里長最熟</font></strong>最後一位發言的宋楚瑜表示，當年他擔任省長時還有「村里民大會」，直接跟村里民面對面，他也常跑里民辦公室，因此最了解基層心聲。他向現場的村里長們掛保證，一定給予村里長法律定位及權益，他強調這不是福利，而是村里長早該有的權利保障。<P>宋楚瑜表示，未來行政區劃改革應給予第一線服務的公務人員明確的法定地位，讓村里長的工作有保障。宋楚瑜也提到，7大工商團體與蔡英文會面遭許多勞工團體的抗議，可看出民進黨與反應勞工心聲的主張越來越遠，國民黨高層亦是，「如果政府跟人民越走越遠，這不是台灣民主的未來。」<P><b><a href=""https://anntw.com/"" target=""_blank"">【更多精采內容，詳見<img src=""http://g.udnnews.com/video2/images/awakening.gif"" border=""0"">】</a> </b>",,,,,,,,,,,,,,,,,,,,,,,,,
519,1,宋楚瑜談兩岸 關鍵在信任非共識,"「兩岸關係的關鍵不是『共識』，而是『信任』。」親民黨總統候選人宋楚瑜在23日參加七大工商團體舉辦的「台灣經濟發展論壇」上被問及兩岸政策時，指出馬英九總統在馬錫會上錯失了數十年來最好的機會。因為中國總書記習近平展現了自毛澤東以來對台最大誠意，公開承認兩岸分治，馬總統無須停留在九二共識上。<P>「馬總統一天到晚談九二共識、一中各表，其實多此一舉。」宋楚瑜回顧馬習會說，以前台灣叫他們共匪，中國叫台灣蔣幫，彼此水火不容。馬習會上，習近平主席都公開承認兩岸分治了，等同承認中華民國政府，這還需要去強調九二共識嗎、強調「各表」嗎？ <P><strong><font color=""0074ad"">台灣助陣 大陸改革</font></strong>宋楚瑜說，1992年時，自己即擔任國民黨陸工會指導小組的召集人，20幾歲就開始研究大陸問題，27歲就用英文在國際期刊發表大陸研究論文。宋指出，兩岸關係的關鍵不是「共識」，是「信任」。「習主席說飛彈不是對著台灣，我完全能夠接受，因為習近平不能公開表示放棄對台動武。」<P>他也建議馬總統，「對大陸不要再講讓利，要講回饋，因為我們台灣人在89年天安門事件之後，台商帶著5000億美金去支持鄧小平的改革開放，開發深圳，才有今日大陸。」宋楚瑜說，「為什我敢這講？那是因為信任。」<P>「合則兩利，兩利才能合。」宋楚瑜指出，習近平在電視上借用他曾在2000年講的「兩岸一家親」兩岸共識基本的方向是三中一青，對台灣的中小企業、中低收入、中南部的農民、漁民還有青年。他強調「不管你喜不喜歡大陸的制度，都要去了解。」<P><strong><font color=""0074ad"">兩岸互信 超越金錢</font></strong>他再以2005年前往清華大學演講為例，有台灣學生舉手發問「為何學費比大陸學生貴？」晚上宋楚瑜和當時總書記胡錦濤、商業部長吳儀聚餐，宋問吳儀，她回說，「台灣學生和香港，澳門學生所得水準比大陸學生高，所以學費本來就該多繳。」<P>宋楚瑜說服胡錦濤說，台灣學生和港澳生不一樣。「如果不認同大陸，他會來嗎？結果他發現自己和中國人就學條件不同，那回到台灣後還會認同大陸嗎？」胡錦濤便說，「宋主席講的有道理，這不是錢的問題。」第二天清晨6點，國臺辦宣布台灣學生比照大陸學生，可由中央補助學費。<P><b><a href=""https://anntw.com/"" target=""_blank"">【更多精采內容，詳見<img src=""http://g.udnnews.com/video2/images/awakening.gif"" border=""0"">】</a> </b>",,,,,,,,,,,,,,,,,,,,,,,,,
